Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N,Y2022,Y2022F,Y2022N,Y2023,Y2023F,Y2023N,Y2024,Y2024F,Y2024N,Y2025,Y2025F,Y2025N
2,'004,Afghanistan,6690,Land area equipped for irrigation,5110,Area,1000 ha,2380,I,,2380,I,,2380,I,,2380,I,,2380,I,,2380,I,,2386,X,,2386,I,,2386,I,,2386,I,,2386,I,,2386,I,,2400,A,,2415,I,,2430,I,,2445,I,,2460,I,,2475,I,,2490,I,,2505,I,,2520,I,,2535,I,,2550,I,,2581,A,,2586,A,,2719,A,,2750,I,,2850,I,,2900,I,,2900,I,,3000,I,,3180,X,,3180,I,,3180,I,,3180,I,,3180,I,,3203,X,,3203,I,,3203,I,,3203,I,,3203,I,,3208,X,,3208,I,,3208,I,,3208,I,,3208,I,,3208,X,,3208,I,,3208,I,,3208,I,,3208,I,,3208,X,,3208,I,,3208,I,,3208,I,,3208,I,,3208,X,,3208,I,,3208,I,,3208,X,,3208,X,,3208,X,,3208,I,,,,,,,
2,'004,Afghanistan,6690,Land area equipped for irrigation,7252,Share in Cropland,%,30.71,E,,30.51,E,,30.32,E,,30.11,E,,30.09,E,,29.92,E,,29.9,E,,29.9,E,,29.84,E,,29.8,E,,29.69,E,,29.65,E,,29.82,E,,30,E,,30.19,E,,30.37,E,,30.56,E,,30.75,E,,30.94,E,,31.12,E,,31.29,E,,31.48,E,,31.66,E,,32.05,A,,32.11,A,,33.76,A,,34.18,E,,35.45,E,,36.07,E,,36.07,E,,37.36,E,,39.6,E,,40.08,E,,40.7,E,,40.96,E,,41,E,,41.09,E,,40.71,E,,41.25,E,,41.1,E,,41.09,E,,41.18,E,,40.69,E,,40.46,E,,40.52,E,,40.56,E,,40.54,E,,40.53,E,,40.53,E,,40.52,E,,40.53,E,,40.54,E,,40.56,E,,40.56,E,,40.56,E,,40.56,E,,40.56,E,,40.05,E,,40.05,E,,39.85,E,,39.85,E,,39.85,E,,39.53,E,,,,,,,
2,'004,Afghanistan,6616,Land area actually irrigated,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836,A,,1896,A,,2044,A,,2072,A,,2092,A,,2177,A,,2165,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,'004,Afghanistan,6611,Agriculture area actually irrigated,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140,A,,1745,A,,2752,A,,2086,A,,2214,A,,2307,A,,2252,A,,2191,A,,1836,A,,1896,A,,2044,A,,2072,A,,2092,A,,2177,A,,2165,A,,2457,A,,2271,A,,1947,A,,2283,A,,2493,A,,2422,A,,2233,A,,2279,A,,,,,,,
2,'004,Afghanistan,6611,Agriculture area actually irrigated,7208,Share in Agricultural land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.66,E,,4.62,E,,7.26,E,,5.5,E,,5.84,E,,6.09,A,,5.94,E,,5.78,E,,4.84,E,,5,E,,5.39,E,,5.46,E,,5.52,A,,5.74,A,,5.71,A,,6.48,A,,5.99,A,,5.12,E,,6.01,E,,6.51,E,,6.32,E,,5.83,E,,5.98,A,,,,,,,
2,'004,Afghanistan,6671,Agriculture area under organic agric.,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,I,,0.04,I,,0.06,A,,0.06,A,,0.06,A,,0.06,I,,0.06,I,,,,,0.081,I,,0.4,I,,0.2718,I,,0.786,I,,0.786,I,,0.0977,I,,0.0977,I,,0.0977,I,,0.028,I,,,,,,,
2,'004,Afghanistan,6671,Agriculture area under organic agric.,7208,Share in Agricultural land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,E,,0,E,,0,E,,0,E,,0,E,,0,E,,0,E,,,,,0,E,,0,E,,0,E,,0,E,,0,E,,0,E,,0,E,,0,E,,0,E,,,,,,,
2,'004,Afghanistan,6672,Agriculture area certified organic,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,I,,0.02,I,,0.03,A,,0.04,A,,0.04,A,,0.04,I,,0.04,I,,,,,0.081,I,,0.39,I,,0.2509,I,,0.786,I,,0.786,I,,0.0938,I,,0.0938,I,,0.0938,I,,0.028,I,,,,,,,
1,'051,Armenia,6600,Country area,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,2974,A,,,,,,,
1,'051,Armenia,6601,Land area,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,A,,2847,I,,2847,I,,2847,I,,2847,I,,2847,I,,2847,I,,2819.741,I,,2819.709,I,,2819.832,A,,2819.944,A,,,,,,,
1,'051,Armenia,6602,Agriculture,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,I,,1181,I,,1200,I,,1244,I,,1306,I,,1332,I,,1328,I,,1323,I,,1323,I,,1328,I,,1391,I,,1444,I,,1505,I,,1605,I,,1756.4,I,,1751.9,I,,1748.8,I,,1746.3,I,,1735,I,,1698.1,I,,1683,I,,2051,A,,2049.4,A,,2045.7,A,,2045.5,A,,2043.8,A,,2044.5,A,,2044.2,A,,2042.48,A,,2042.08,A,,2042,A,,2041,A,,,,,,,
1,'051,Armenia,6610,Agricultural land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,I,,1181,I,,1200,I,,1244,I,,1306,I,,1332,I,,1328,I,,1323,I,,1323,I,,1328,I,,1391,I,,1444,I,,1505,I,,1605,I,,1756.4,A,,1751.9,A,,1748.8,A,,1746.3,A,,1735,A,,1698.1,A,,1683,A,,1683,A,,1680.7,A,,1676.7,A,,1676.8,A,,1676.1,A,,1677.3,A,,1677,A,,1676,A,,1674.82,A,,1652.8,A,,1652.3,A,,,,,,,
1,'051,Armenia,6610,Agricultural land,7209,Share in Land area,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1,E,,41.48,E,,42.15,E,,43.7,E,,45.87,E,,46.79,E,,46.65,E,,46.47,E,,46.47,E,,46.65,E,,48.86,E,,50.72,E,,52.86,E,,56.38,E,,61.69,A,,61.53,A,,61.43,A,,61.34,A,,60.94,A,,59.65,A,,59.11,A,,59.11,A,,59.03,E,,58.89,E,,58.9,E,,58.87,E,,58.91,E,,58.9,E,,59.44,E,,59.4,E,,58.61,A,,58.59,A,,,,,,,
1,'051,Armenia,6610,Agricultural land,7278,Value of agricultural production (Int. $) per Area,USD_PPP/ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.93,E,,694.61,E,,691.05,E,,670.41,E,,693.99,E,,680.51,E,,705.23,E,,788.69,E,,857.08,E,,813.3,E,,887.1,E,,913.09,E,,913.71,E,,796.6,E,,905.96,E,,992.06,E,,1040.27,E,,1096.21,E,,1203.29,E,,1082.67,E,,1074.58,E,,940.66,E,,916.05,E,,961.82,E,,947.67,E,,945.26,E,,928.41,E,,,,,,,
1,'051,Armenia,6620,Cropland,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,I,,493,I,,500,I,,494,I,,506,I,,498,I,,493,I,,488,I,,488,I,,493,I,,491,I,,494,I,,505,I,,505,I,,503.9,A,,506.1,A,,504.4,A,,502.4,A,,503.6,A,,502.6,A,,505.1,A,,505.9,A,,504.8,A,,504.3,A,,504.4,A,,504.1,A,,504.7,A,,505,A,,504,A,,503.72,A,,503.93,A,,503.4,A,,,,,,,
1,'051,Armenia,6620,Cropland,7208,Share in Agricultural land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.28,E,,41.74,E,,41.67,E,,39.71,E,,38.74,E,,37.39,E,,37.12,E,,36.89,E,,36.89,E,,37.12,E,,35.3,E,,34.21,E,,33.55,E,,31.46,E,,28.69,A,,28.89,A,,28.84,A,,28.77,A,,29.03,A,,29.6,A,,30.01,A,,30.06,A,,30.04,A,,30.08,A,,30.08,A,,30.08,A,,30.09,A,,30.11,A,,30.07,A,,30.08,A,,30.49,A,,30.47,A,,,,,,,
1,'051,Armenia,6620,Cropland,7209,Share in Land area,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.97,E,,17.32,E,,17.56,E,,17.35,E,,17.77,E,,17.49,E,,17.32,E,,17.14,E,,17.14,E,,17.32,E,,17.25,E,,17.35,E,,17.74,E,,17.74,E,,17.7,A,,17.78,A,,17.72,A,,17.65,A,,17.69,A,,17.65,A,,17.74,A,,17.77,A,,17.73,E,,17.71,E,,17.72,E,,17.71,E,,17.73,E,,17.74,E,,17.87,E,,17.86,E,,17.87,A,,17.85,A,,,,,,,
1,'051,Armenia,6620,Cropland,7277,Area per capita,ha/cap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1352,E,,0.1428,E,,0.1486,E,,0.1494,E,,0.1543,E,,0.1534,E,,0.1537,E,,0.1541,E,,0.1561,E,,0.1598,E,,0.1607,E,,0.1626,E,,0.1671,E,,0.168,E,,0.1685,E,,0.1701,E,,0.1704,E,,0.1706,E,,0.1718,E,,0.1719,E,,0.1728,E,,0.1731,E,,0.1727,E,,0.1726,E,,0.1728,E,,0.1729,E,,0.1734,E,,0.1739,E,,0.1743,E,,0.1755,E,,0.1749,E,,0.171,E,,,,,,,
1,'051,Armenia,6621,Arable land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,I,,433,I,,435,I,,435,I,,450,I,,455,I,,455,I,,450,I,,450,I,,455,I,,455,I,,455,I,,455,I,,455,I,,452.9,A,,452.1,A,,450.4,A,,449.4,A,,448.5,A,,449.2,A,,448.4,A,,448.2,A,,447.5,A,,446.7,A,,446.4,A,,446,A,,445.6,A,,444.8,A,,444,A,,443.42,A,,442.73,A,,441.6,A,,,,,,,
1,'051,Armenia,6621,Arable land,7208,Share in Agricultural land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.15,E,,36.66,E,,36.25,E,,34.97,E,,34.46,E,,34.16,E,,34.26,E,,34.01,E,,34.01,E,,34.26,E,,32.71,E,,31.51,E,,30.23,E,,28.35,E,,25.79,A,,25.81,A,,25.75,A,,25.73,A,,25.85,A,,26.45,A,,26.64,A,,26.63,A,,26.63,A,,26.64,A,,26.62,A,,26.61,A,,26.57,A,,26.52,A,,26.49,A,,26.48,A,,26.79,A,,26.73,A,,,,,,,
1,'051,Armenia,6630,Temporary crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.5,I,,318.5,I,,318.5,I,,318.5,I,,318.5,I,,317.03,A,,316.2,A,,314.9,A,,316,A,,292.6,A,,297.7,A,,318.9,A,,318.2,A,,324.3,A,,337.5,A,,353.5,A,,294.5,A,,242.3,A,,228,A,,223,A,,227.154,A,,212.4,A,,219.9,A,,,,,,,
1,'051,Armenia,6633,Temporary meadows and pastures,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,0,I,,,,,,,
1,'051,Armenia,6640,Temporary fallow,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.5,I,,136.5,I,,136.5,I,,136.5,I,,136.5,I,,135.87,A,,135.9,A,,135.5,A,,133.4,A,,155.9,A,,151.5,A,,129.5,A,,130,A,,123.2,I,,109.2,I,,92.9,I,,151.5,I,,203.3,I,,216.8,I,,221,I,,216.266,I,,230.33,I,,221.7,I,,,,,,,
1,'051,Armenia,6650,Permanent crops,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,I,,60,I,,65,I,,59,I,,56,I,,43,I,,38,I,,38,I,,38,A,,38,A,,36,A,,39,A,,50,A,,50,A,,51,A,,54,A,,54,A,,53,A,,55.1,A,,53.4,A,,56.7,A,,57.7,A,,57.3,A,,57.6,A,,58,A,,58.1,A,,59.1,A,,60,A,,60,A,,60.3,A,,61.2,A,,61.8,A,,,,,,,
1,'051,Armenia,6650,Permanent crops,7208,Share in Agricultural land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.13,E,,5.08,E,,5.42,E,,4.74,E,,4.29,E,,3.23,E,,2.86,E,,2.87,E,,2.87,E,,2.86,E,,2.59,E,,2.7,E,,3.32,E,,3.12,E,,2.9,A,,3.08,A,,3.09,A,,3.03,A,,3.18,A,,3.14,A,,3.37,A,,3.43,A,,3.41,A,,3.44,A,,3.46,A,,3.47,A,,3.52,A,,3.58,A,,3.58,A,,3.6,A,,3.7,A,,3.74,A,,,,,,,
1,'051,Armenia,6655,Permanent meadows and pastures,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,A,,688,A,,700,I,,750,I,,800,I,,834,A,,835,I,,835,I,,835,I,,835,I,,900,I,,950,I,,1000,I,,1100,I,,1252.5,A,,1245.8,A,,1244.4,A,,1243.9,A,,1231.4,A,,1195.5,A,,1177.9,A,,1177.1,A,,1175.9,A,,1172.4,A,,1172.4,A,,1172,A,,1172.6,A,,1172,A,,1172,A,,1171.1,A,,1171,A,,1170.5,A,,,,,,,
1,'051,Armenia,6655,Permanent meadows and pastures,7208,Share in Agricultural land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.72,E,,58.26,E,,58.33,E,,60.29,E,,61.26,E,,62.61,E,,62.88,E,,63.11,E,,63.11,E,,62.88,E,,64.7,E,,65.79,E,,66.45,E,,68.54,E,,71.31,A,,71.11,A,,71.16,A,,71.23,A,,70.97,A,,70.4,A,,69.99,A,,69.94,A,,69.96,A,,69.92,A,,69.92,A,,69.92,A,,69.91,A,,69.89,A,,69.93,A,,69.92,A,,70.85,A,,70.84,A,,,,,,,
1,'051,Armenia,6655,Permanent meadows and pastures,7209,Share in Land area,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.13,A,,24.17,A,,24.59,E,,26.34,E,,28.1,E,,29.29,A,,29.33,E,,29.33,E,,29.33,E,,29.33,E,,31.61,E,,33.37,E,,35.12,E,,38.64,E,,43.99,A,,43.76,A,,43.71,A,,43.69,A,,43.25,A,,41.99,A,,41.37,A,,41.35,A,,41.3,E,,41.18,E,,41.18,E,,41.17,E,,41.19,E,,41.17,E,,41.56,E,,41.53,E,,41.53,A,,41.51,A,,,,,,,
1,'051,Armenia,6656,Perm. meadows & pastures - Cultivated,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,A,,127.5,A,,127.3,A,,127.3,A,,127.1,A,,128.3,A,,121.6,A,,121.8,A,,121.7,A,,121.1,A,,121.1,A,,121,A,,121,A,,121.1,A,,121,A,,121.23,A,,121,A,,121.3,A,,,,,,,
1,'051,Armenia,6659,Perm. meadows & pastures - Nat. growing,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,A,,1118.3,A,,1117.1,A,,1116.6,A,,1104.3,A,,1067.2,A,,1056.3,A,,1055.3,A,,1054.2,A,,1051.3,A,,1051.3,A,,1051,A,,1051.6,A,,1051.1,A,,1051,A,,1049.87,A,,1049.66,A,,1049.2,A,,,,,,,
1,'051,Armenia,6649,Farm buildings and Farmyards,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,I,,368.7,I,,369,I,,368.7,I,,367.7,I,,367.2,I,,367.2,I,,366.48,I,,367.26,I,,389.2,I,,388.7,I,,,,,,,
1,'051,Armenia,6646,Forest land,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.312,I,,334.103,I,,333.894,I,,333.685,I,,333.476,I,,333.267,I,,333.058,I,,332.849,I,,332.64,X,,332.605,I,,332.57,I,,332.535,I,,332.5,I,,332.465,I,,332.43,I,,332.395,I,,332.36,I,,332.325,I,,332.29,X,,332.672,I,,333.054,I,,333.436,I,,333.818,I,,334.2,X,,334.164,I,,334.128,I,,334.092,I,,334.056,I,,334.02,X,,334.036,I,,334.052,I,,334.068,I,,334.084,I,,334.1,X,
1,'051,Armenia,6646,Forest land,72151,Carbon stock in living biomass,million t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.95,I,,15.915,I,,15.88,I,,15.845,I,,15.81,I,,15.775,I,,15.74,I,,15.705,I,,15.67,X,,15.644,I,,15.618,I,,15.592,I,,15.566,I,,15.54,I,,15.514,I,,15.488,I,,15.462,I,,15.436,I,,15.41,X,,15.458,I,,15.506,I,,15.554,I,,15.602,I,,15.65,X,,15.99,I,,16.33,I,,16.67,I,,17.01,I,,17.35,X,,17.484,I,,17.618,I,,17.752,I,,17.886,I,,18.02,X,
1,'051,Armenia,6646,Forest land,7209,Share in Land area,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.74,E,,11.74,E,,11.73,E,,11.72,E,,11.71,E,,11.71,E,,11.7,E,,11.69,E,,11.68,E,,11.68,E,,11.68,E,,11.68,E,,11.68,E,,11.68,E,,11.68,E,,11.68,E,,11.67,E,,11.67,E,,11.67,E,,11.69,E,,11.7,E,,11.71,E,,11.73,E,,11.74,E,,11.74,E,,11.74,E,,11.73,E,,11.73,E,,11.85,E,,11.85,E,,11.85,E,,11.85,E,,,,,,,
1,'051,Armenia,6717,Naturally regenerating forest,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.724,I,,133.641,I,,133.558,I,,133.475,I,,133.392,I,,133.309,I,,133.226,I,,133.143,I,,133.06,X,,133.046,I,,133.032,I,,133.018,I,,133.004,I,,132.99,I,,132.976,I,,132.962,I,,132.948,I,,132.934,I,,132.92,X,,132.976,I,,133.032,I,,133.088,I,,133.144,I,,133.2,X,,133.256,I,,133.312,I,,133.368,I,,133.424,I,,133.48,X,,133.534,I,,133.588,I,,133.642,I,,133.696,I,,133.75,X,
1,'051,Armenia,6717,Naturally regenerating forest,7210,Share in Forest land,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,E,,40,E,,40,E,,40,E,,40,E,,40,E,,40,E,,40,E,,40,X,,40,E,,40,E,,40,E,,40,E,,40,E,,40,E,,40,E,,40,E,,40,E,,40,X,,39.97,E,,39.94,E,,39.91,E,,39.89,E,,39.86,X,,39.88,E,,39.9,E,,39.92,E,,39.94,E,,39.96,X,,39.98,E,,39.99,E,,40,E,,40.02,E,,40.03,X,
1,'051,Armenia,6714,Primary Forest,5110,Area,1000 ha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.056,I,,20.044,I,,20.032,I,,20.02,I,,20.008,I,,19.996,I,,19.984,I,,19.972,I,,19.96,X,,19.958,I,,19.956,I,,19.954,I,,19.952,I,,19.95,I,,19.948,I,,19.946,I,,19.944,I,,19.942,I,,19.94,X,,19.948,I,,19.956,I,,19.964,I,,19.972,I,,19.98,X,,19.988,I,,19.996,I,,20.004,I,,20.012,I,,20.02,X,,20.028,I,,20.036,I,,20.044,I,,20.052,I,,20.06,X,
