Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6655","Permanent meadows and pastures","2013","2013","%","46","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6655","Permanent meadows and pastures","2014","2014","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2014","2014","%","79.13","A","Official figure",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6655","Permanent meadows and pastures","2014","2014","%","46","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2015","2015","%","79.13","A","Official figure",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6655","Permanent meadows and pastures","2015","2015","%","46","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6655","Permanent meadows and pastures","2016","2016","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2016","2016","%","79.13","A","Official figure",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6655","Permanent meadows and pastures","2016","2016","%","46","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6655","Permanent meadows and pastures","2017","2017","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2017","2017","%","79.13","A","Official figure",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6655","Permanent meadows and pastures","2017","2017","%","46","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6655","Permanent meadows and pastures","2018","2018","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2018","2018","%","78.93","E","Estimated value",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6655","Permanent meadows and pastures","2018","2018","%","46","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6655","Permanent meadows and pastures","2019","2019","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2019","2019","%","78.93","E","Estimated value",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6655","Permanent meadows and pastures","2019","2019","%","46","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","30262","A","Official figure",""
"RL","Land Use","004","Afghanistan","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2020","2020","%","78.99","E","Estimated value",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6655","Permanent meadows and pastures","2020","2020","%","46.4","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","30262","A","Official figure",""
"RL","Land Use","004","Afghanistan","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2021","2021","%","78.99","E","Estimated value",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6655","Permanent meadows and pastures","2021","2021","%","46.4","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6655","Permanent meadows and pastures","2022","2022","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2022","2022","%","78.3","E","Estimated value",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6655","Permanent meadows and pastures","2022","2022","%","46","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6655","Permanent meadows and pastures","2023","2023","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2023","2023","%","78.71","A","Official figure",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6655","Permanent meadows and pastures","2023","2023","%","46","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2010","2010","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2011","2011","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2012","2012","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2013","2013","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2014","2014","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2016","2016","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2017","2017","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2018","2018","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2019","2019","1000 ha","30000","A","Official figure",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2020","2020","1000 ha","30262","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2021","2021","1000 ha","30262","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2022","2022","1000 ha","30262","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2023","2023","1000 ha","30000","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2010","2010","1000 ha","1209.44","X","Figure from external organization",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2010","2010","million t","62.79","X","Figure from external organization",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2010","2010","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2011","2011","1000 ha","1209.44","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2011","2011","million t","62.79","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2011","2011","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2012","2012","1000 ha","1209.44","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2012","2012","million t","62.79","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2012","2012","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2013","2013","1000 ha","1209.44","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2013","2013","million t","62.79","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2013","2013","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2014","2014","1000 ha","1209.44","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2014","2014","million t","62.79","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2014","2014","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2015","2015","1000 ha","1209.44","X","Figure from external organization",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2015","2015","million t","62.79","X","Figure from external organization",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2015","2015","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2016","2016","1000 ha","1209.44","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2016","2016","million t","62.79","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2016","2016","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2017","2017","1000 ha","1209.44","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2017","2017","million t","62.79","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2017","2017","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2018","2018","1000 ha","1209.44","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2018","2018","million t","62.79","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2018","2018","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2019","2019","1000 ha","1209.44","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2019","2019","million t","62.79","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2019","2019","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2020","2020","1000 ha","1209.44","X","Figure from external organization",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2020","2020","million t","62.79","X","Figure from external organization",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2020","2020","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2021","2021","1000 ha","1209.44","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2021","2021","million t","62.79","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2021","2021","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2022","2022","1000 ha","1209.44","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","72151","Carbon stock in living biomass","6646","Forest land","2022","2022","million t","62.79","I","Value imputed by a receiving agency",""
"RL","Land Use","004","Afghanistan","7209","Share in Land area","6646","Forest land","2022","2022","%","1.85","E","Estimated value",""
"RL","Land Use","004","Afghanistan","5110","Area","6646","Forest land","2023","2023","1000 ha","1209.44","I","Value imputed by a receiving agency",""
